295.00,-32.94,-145.06,-0.36,0.01,-0.09,1.07,0.85,0.35,-4.26,5.56,-6.39,-5.33,4.70,-6.74,29,9.98
294.69,-33.00,-144.94,-0.34,0.03,-0.15,1.10,1.02,0.54,-4.24,5.76,-6.16,-5.35,4.73,-6.71,29,13.3
294.50,-33.06,-144.81,-0.29,0.06,-0.31,0.92,0.91,0.53,-4.43,5.65,-6.17,-5.36,4.73,-6.70,29,9.23
294.19,-33.19,-144.75,-0.27,0.07,-0.38,0.78,0.75,0.54,-4.59,5.48,-6.15,-5.37,4.73,-6.70,29,11.74
294.06,-33.31,-144.75,-0.25,0.09,-0.44,0.59,0.67,0.47,-4.79,5.39,-6.21,-5.38,4.72,-6.69,29,8.82
294.06,-33.38,-144.81,-0.23,0.11,-0.49,0.45,0.54,0.41,-4.94,5.26,-6.27,-5.41,4.70,-6.68,29,10.43
294.00,-33.50,-144.88,-0.22,0.12,-0.51,0.25,0.32,0.22,-5.23,4.89,-6.56,-5.43,4.68,-6.68,29,13.75
293.94,-33.63,-144.94,-0.21,0.15,-0.53,0.21,0.11,0.07,-5.23,4.79,-6.60,-5.44,4.67,-6.68,29,8.3
293.94,-33.75,-145.00,-0.20,0.15,-0.51,0.14,-0.13,0.00,-5.31,4.52,-6.67,-5.46,4.66,-6.67,29,10.26
293.88,-33.94,-145.13,-0.19,0.14,-0.49,-0.01,-0.09,0.05,-5.49,4.55,-6.62,-5.47,4.64,-6.67,29,21.75
293.81,-34.00,-145.19,-0.19,0.14,-0.47,0.03,-0.09,0.04,-5.40,4.57,-6.58,-5.49,4.62,-6.67,29,0.96
293.81,-34.06,-145.25,-0.17,0.14,-0.43,-0.03,0.12,0.31,-5.53,4.73,-6.36,-5.50,4.61,-6.67,29,10.37
293.75,-34.13,-145.31,-0.15,0.14,-0.40,-0.03,0.12,0.31,-5.66,4.77,-6.22,-5.51,4.60,-6.67,29,12.6
293.69,-34.19,-145.38,-0.09,0.15,-0.31,-0.13,0.36,0.61,-5.64,4.95,-6.06,-5.51,4.58,-6.68,29,8.64
293.63,-34.19,-145.56,-0.05,0.17,-0.27,-0.01,0.44,0.29,-5.53,5.01,-6.39,-5.51,4.57,-6.68,29,11.45
293.56,-34.19,-145.69,-0.04,0.18,-0.24,-0.15,0.42,0.13,-5.72,4.94,-6.71,-5.51,4.55,-6.70,29,23.34
293.50,-34.19,-145.75,-0.04,0.18,-0.22,-0.20,0.38,0.00,-5.73,4.80,-6.84,-5.51,4.55,-6.71,29,0.36
293.25,-34.19,-145.81,-0.04,0.15,-0.20,-0.21,0.25,-0.13,-5.57,4.52,-7.11,-5.51,4.54,-6.71,29,12.08
293.25,-34.19,-145.88,-0.06,0.11,-0.16,0.00,-0.21,-0.30,-5.51,4.32,-7.02,-5.51,4.54,-6.71,29,10.84
