301.25,-85.94,-175.94,-0.02,-0.03,0.03,-0.23,0.32,0.13,-10.01,1.01,0.12,-9.78,0.68,0.00,29
301.06,-85.94,-4.00,0.04,0.01,0.00,-0.08,-0.02,-0.02,-9.86,0.67,-0.01,-9.78,0.69,0.00,29
301.31,-85.81,-4.12,0.11,-0.03,0.06,-0.27,0.24,-0.03,-10.06,0.95,-0.01,-9.78,0.71,0.01,29
301.37,-85.75,-4.19,-0.03,-0.03,-0.01,0.20,-0.12,0.15,-9.57,0.59,0.19,-9.78,0.71,0.03,29
301.31,-85.69,-4.25,0.02,0.00,0.06,0.00,-0.07,0.17,-9.78,0.65,0.22,-9.77,0.73,0.04,29
301.06,-85.44,-4.50,0.03,0.12,0.09,-0.05,-0.26,-0.15,-9.83,0.51,-0.15,-9.77,0.77,0.00,29
300.87,-85.19,-175.25,0.03,0.01,0.06,0.35,0.00,-0.31,-9.41,0.82,-0.33,-9.77,0.81,-0.02,29
300.56,-85.00,-4.94,-0.00,-0.10,0.08,0.20,-0.01,0.15,-9.56,0.83,0.18,-9.76,0.85,0.03,29
301.06,-85.19,-4.75,0.16,0.05,-0.09,-0.32,0.38,-0.20,-10.08,1.46,-0.09,-9.77,0.81,0.02,29
301.62,-85.44,-4.50,0.08,-0.21,-0.05,0.18,-0.42,0.00,-9.58,0.34,0.08,-9.77,0.77,0.09,29
302.06,-85.56,-4.31,-0.02,0.00,-0.12,0.11,0.18,0.12,-9.66,0.92,0.25,-9.77,0.74,0.13,29
302.25,-86.06,-3.81,-0.09,0.15,-0.18,-0.20,-0.29,0.00,-9.99,0.35,0.08,-9.78,0.64,0.08,29
302.19,-86.31,-3.62,-0.05,0.13,0.04,0.26,0.01,0.00,-9.64,0.67,-0.07,-9.78,0.63,0.00,29
301.69,-85.94,-175.94,-0.05,0.02,0.13,-0.17,-0.26,-0.20,-10.18,0.53,-0.15,-9.78,0.69,-0.03,29
301.50,-85.56,-175.56,0.05,-0.07,0.12,0.12,0.28,0.10,-9.62,0.92,0.04,-9.77,0.76,0.00,2903,29
301.81,-85.81,-175.81,0.02,0.02,-0.20,-0.05,-0.14,-0.20,-9.83,0.56,-0.21,-9.78,0.70,-0.01,29
301.88,-85.69,-175.69,-0.14,0.02,-0.06,-0.04,-0.26,-0.01,-9.82,0.46,-0.04,-9.77,0.72,-0.02,29
301.94,-85.81,-175.81,0.01,0.06,-0.07,-0.38,0.15,-0.06,-10.16,0.84,-0.11,-9.78,0.69,-0.05,29
302.13,-86.12,-176.12,-0.04,-0.03,-0.11,-0.07,-0.08,0.00,-9.85,0.55,-0.03,-9.78,0.64,-0.04,29
302.31,-86.44,-176.44,-0.02,-0.04,-0.03,-0.06,-0.04,0.01,-9.76,0.60,0.08,-9.78,0.60,-0.01,29
302.25,-86.56,-176.56,-0.06,0.01,-0.03,-0.06,-0.17,-0.13,-9.81,0.21,-0.13,-9.78,0.58,-0.01,29
302.25,-86.44,-176.44,0.03,-0.02,0.03,0.05,-0.17,0.11,-9.73,0.42,0.11,-9.78,0.60,0.00,291,29
302.06,-86.44,-176.44,-0.05,0.02,0.01,-0.17,-0.23,-0.21,-9.95,0.37,-0.22,-9.78,0.60,-0.01,29
301.88,-86.12,-3.81,0.01,-0.06,0.11,0.14,0.04,0.01,-9.64,0.71,0.02,-9.78,0.66,0.00,29.01,29
301.50,-85.81,-4.12,-0.03,0.01,0.08,-0.07,0.00,-0.10,-9.89,0.67,-0.13,-9.78,0.71,0.00,29,29
