127.06,86.00,177.00,0.12,0.09,0.06,-0.50,-0.45,-0.41,9.28,-0.96,-0.86,9.78,-0.51,-0.44,28
126.38,85.50,176.37,-0.03,0.00,-0.02,-0.20,0.44,-0.21,9.57,-0.16,-0.67,9.77,-0.61,-0.46,28
127.25,85.81,177.06,-0.05,-0.03,-0.24,0.77,-0.86,0.15,10.50,-1.42,-0.35,9.78,-0.47,-0.49,28
126.75,85.69,176.63,0.05,0.05,0.28,0.14,0.13,0.25,9.92,-0.43,-0.20,9.77,-0.57,-0.45,289,28
126.44,85.75,176.44,0.07,0.12,-0.08,0.09,-0.51,0.11,9.87,-1.11,-0.29,9.77,-0.59,-0.40,28
125.19,85.12,175.56,0.13,0.16,0.42,-0.07,0.52,0.07,9.69,-0.23,-0.25,9.77,-0.75,-0.33,28
124.69,85.19,175.44,0.11,0.10,-0.23,-0.15,0.06,0.04,9.62,-0.71,-0.19,9.77,-0.77,-0.23,28
124.75,85.87,175.94,0.17,0.16,0.01,-0.21,-0.54,-0.20,9.56,-1.23,-0.36,9.78,-0.68,-0.16,28
124.00,85.38,175.44,0.03,-0.07,0.23,0.40,0.13,0.18,10.11,-0.63,0.09,9.77,-0.79,-0.14,28
123.50,84.94,175.00,-0.04,0.11,0.29,0.22,-0.05,-0.03,9.99,-0.90,-0.14,9.76,-0.84,-0.11,28
122.69,84.00,174.00,-0.00,0.19,0.25,-0.19,0.60,0.15,9.56,-0.42,0.13,9.75,-1.02,-0.02,28
122.81,84.13,5.81,0.10,0.11,-0.17,-0.30,-0.31,0.09,9.45,-1.31,0.17,9.75,-0.99,0.07,28
122.69,84.31,5.62,0.04,-0.23,0.03,0.01,0.06,0.00,9.76,-0.90,0.05,9.75,-0.96,0.05,28
122.56,84.50,174.50,0.12,-0.17,-0.13,0.32,-0.33,-0.07,10.08,-1.26,-0.12,9.76,-0.93,-0.05,28
122.56,84.75,174.81,0.05,-0.17,-0.01,0.44,-0.24,-0.08,10.20,-1.02,-0.16,9.76,-0.89,-0.14,28
122.31,84.50,174.56,0.04,0.01,0.01,-0.03,0.31,0.01,9.73,-0.60,-0.15,9.76,-0.92,-0.17,28,28
122.50,84.81,174.94,0.09,0.00,-0.22,0.17,-0.27,-0.02,9.94,-1.13,-0.20,9.76,-0.84,-0.18,28
122.62,85.06,175.19,-0.01,0.15,0.06,0.18,-0.05,-0.04,9.95,-0.87,-0.19,9.77,-0.82,-0.13,28
122.75,85.31,175.31,0.07,0.08,-0.14,-0.04,-0.26,0.01,9.72,-1.05,-0.06,9.77,-0.78,-0.06,28
122.62,85.38,175.38,0.01,0.07,0.08,0.06,0.16,0.07,9.83,-0.62,0.04,9.77,-0.78,-0.03,28,28
122.62,85.31,4.62,0.02,0.13,-0.02,-0.27,-0.01,-0.17,9.50,-0.81,-0.14,9.77,-0.79,0.03,28
122.81,85.50,4.44,0.02,0.00,0.03,0.10,-0.18,-0.11,9.88,-0.94,-0.07,9.77,-0.77,0.04,28
122.56,85.31,4.62,0.01,-0.00,-0.05,0.11,0.23,-0.14,9.85,-0.62,-0.14,9.77,-0.78,0.04,28
122.94,85.62,4.31,-0.00,0.01,-0.06,0.01,-0.37,-0.12,9.77,-1.14,-0.08,9.77,-0.73,0.04,28
122.75,85.44,4.50,-0.00,-0.02,0.04,0.17,0.16,0.16,9.91,-0.69,0.22,9.77,-0.77,0.02,28
122.87,85.50,4.44,-0.00,-0.05,0.01,0.00,-0.36,0.08,9.78,-1.13,0.11,9.77,-0.76,0.01,28
122.69,85.38,4.56,-0.00,0.02,0.02,0.13,0.04,0.15,9.91,-0.73,0.16,9.77,-0.78,0.01,28
122.81,85.50,4.44,0.01,0.01,-0.00,0.04,-0.25,-0.04,9.82,-1.01,-0.01,9.77,-0.76,0.03,28
122.75,85.44,4.50,-0.02,0.01,-0.02,0.06,0.09,-0.07,9.83,-0.80,0.07,9.77,-0.77,0.04,28
122.81,85.50,4.44,0.00,0.03,0.05,-0.02,-0.09,0.09,9.65,-0.79,0.06,9.77,-0.76,0.05,28
122.87,85.44,4.44,-0.02,0.02,-0.07,0.06,-0.16,-0.01,9.84,-0.92,0.05,9.77,-0.76,0.07,28
122.87,85.44,4.44,0.03,-0.00,0.01,0.00,-0.04,-0.01,9.76,-0.80,0.06,9.77,-0.76,0.08,28
122.75,85.44,4.50,0.00,0.02,0.07,0.16,0.22,-0.11,9.93,-0.51,0.05,9.77,-0.78,0.08,28
122.87,85.50,4.44,-0.01,0.06,-0.07,0.12,-0.22,-0.06,9.84,-1.10,0.13,9.77,-0.75,0.10,28
122.81,85.38,4.50,-0.03,0.03,0.11,-0.07,0.25,0.17,9.64,-0.64,0.34,9.77,-0.78,0.13,28
122.94,85.44,4.44,0.02,0.00,-0.04,-0.02,-0.24,-0.02,9.85,-0.88,0.11,9.77,-0.76,0.14,28
122.81,85.38,4.50,-0.01,0.01,-0.01,-0.05,-0.11,0.11,9.72,-0.88,0.25,9.77,-0.77,0.14,28
122.81,85.38,4.44,0.05,-0.04,-0.03,0.08,-0.02,-0.06,9.86,-0.79,0.06,9.77,-0.76,0.13,28
122.87,85.50,4.37,0.00,0.05,-0.05,0.23,-0.11,-0.01,10.00,-0.86,0.12,9.77,-0.74,0.13,28
122.87,85.50,4.37,0.00,0.04,0.02,-0.04,0.15,0.03,9.73,-0.59,0.19,9.77,-0.75,0.16,28
122.94,85.56,4.25,-0.02,0.02,-0.02,0.01,-0.17,0.07,9.78,-0.91,0.24,9.77,-0.73,0.16,28
122.87,85.44,4.44,0.00,0.00,0.07,-0.06,0.17,-0.05,9.77,-0.55,0.23,9.77,-0.76,0.17,28
122.75,85.31,4.56,-0.03,0.01,-0.01,0.22,-0.19,0.21,9.99,-0.97,0.37,9.77,-0.77,0.16,28
122.69,85.19,4.62,-0.02,0.00,0.11,-0.09,-0.04,-0.06,9.67,-0.84,0.12,9.77,-0.80,0.18,28
122.62,85.00,4.81,-0.01,0.04,-0.03,0.24,-0.34,-0.05,10.01,-1.16,0.13,9.76,-0.82,0.19,28
122.69,85.00,4.75,0.01,0.06,0.05,0.04,-0.04,-0.02,9.81,-0.87,0.19,9.76,-0.82,0.21,28
122.62,84.94,4.81,0.01,-0.01,-0.06,0.04,0.12,-0.01,9.81,-0.69,0.21,9.76,-0.81,0.22,28
122.94,85.25,4.50,-0.03,-0.01,-0.12,-0.01,-0.13,0.03,9.75,-0.89,0.25,9.77,-0.76,0.22,28
123.19,85.50,4.31,-0.01,-0.11,0.02,0.12,-0.09,0.11,9.92,-0.84,0.40,9.77,-0.74,0.18,28
123.00,85.44,4.37,0.02,-0.10,0.03,-0.01,-0.09,0.07,9.75,-0.85,0.22,9.77,-0.75,0.15,28
122.87,85.44,4.44,0.00,-0.16,-0.04,0.03,-0.14,0.02,9.80,-0.91,0.11,9.77,-0.76,0.08,28
122.87,85.50,4.44,-0.00,-0.09,0.03,0.07,-0.02,0.02,9.85,-0.79,0.04,9.77,-0.76,0.02,28
122.87,85.50,175.50,0.01,-0.07,-0.01,-0.04,-0.06,0.00,9.81,-0.88,-0.07,9.77,-0.75,-0.01,28
122.94,85.62,175.69,0.04,-0.08,-0.06,0.22,-0.17,0.00,9.88,-0.89,-0.07,9.77,-0.73,-0.06,28
122.94,85.75,175.81,-0.01,-0.12,-0.02,-0.08,-0.07,-0.11,9.69,-0.78,-0.22,9.78,-0.70,-0.10,28
