109.63,0.00,-178.81,0.01,-0.00,0.03,0.03,-0.11,0.07,0.03,0.08,-9.72,0.00,0.19,-9.80,29
109.69,0.06,-178.94,0.02,0.04,0.01,0.10,-0.04,0.03,0.12,0.13,-9.77,0.02,0.17,-9.80,29
109.75,0.19,-178.94,-0.00,-0.01,0.01,0.05,-0.08,0.00,0.06,0.12,-9.78,0.03,0.17,-9.80,29
109.75,0.06,-179.00,-0.02,-0.03,-0.02,0.09,0.17,-0.03,0.11,0.34,-9.83,0.01,0.16,-9.80,29
109.75,0.00,-178.87,-0.02,-0.04,-0.00,0.02,-0.18,0.10,0.01,0.00,-9.69,0.00,0.19,-9.80,29
109.75,-0.06,-178.94,-0.00,-0.01,-0.03,0.07,0.07,0.14,0.05,0.25,-9.66,-0.01,0.18,-9.80,29
109.69,-0.06,-178.87,0.01,0.01,-0.03,0.03,0.01,0.12,0.02,0.20,-9.68,0.00,0.18,-9.80,29
109.63,0.00,-178.94,0.04,0.02,0.01,-0.07,0.04,0.00,-0.07,0.21,-9.81,0.00,0.17,-9.80,29
109.56,0.06,-179.06,0.03,-0.01,-0.02,0.15,-0.17,-0.07,0.14,0.11,-9.94,0.00,0.14,-9.80,29
109.63,0.00,-179.44,0.11,-0.04,0.03,-0.12,0.19,0.21,-0.13,0.28,-9.58,0.00,0.09,-9.80,29
109.37,-0.13,-179.19,-0.12,-0.06,-0.10,0.16,0.11,0.03,0.13,0.26,-9.76,-0.03,0.14,-9.80,29
109.06,-0.37,-178.75,-0.13,-0.07,-0.11,0.03,-0.11,0.08,-0.04,0.10,-9.71,-0.07,0.21,-9.80,29
109.06,-0.44,-179.06,0.24,0.02,0.04,-0.11,0.14,0.44,-0.19,0.27,-9.36,-0.08,0.13,-9.80,29
108.81,-0.31,-179.44,-0.02,0.03,-0.09,0.13,0.11,-0.42,0.07,0.21,-10.22,-0.05,0.09,-9.80,29
108.63,-0.50,-179.19,-0.06,-0.08,-0.06,-0.01,0.19,0.28,-0.10,0.32,-9.52,-0.09,0.14,-9.80,29
108.56,-0.69,-179.12,0.06,-0.06,0.01,-0.01,-0.34,0.09,-0.14,-0.20,-9.70,-0.12,0.14,-9.80,29
108.69,-0.88,-179.25,-0.04,-0.05,0.01,0.03,-0.06,-0.02,-0.12,0.06,-9.83,-0.15,0.12,-9.80,29
108.75,-1.06,-179.19,0.01,-0.04,0.04,0.02,0.07,0.06,-0.16,0.21,-9.73,-0.18,0.13,-9.80,29
108.81,-1.12,-179.19,-0.09,-0.02,-0.07,0.00,0.05,0.32,-0.20,0.19,-9.48,-0.19,0.14,-9.80,29
108.81,-1.06,-179.12,0.03,0.04,0.02,0.05,-0.05,0.12,-0.12,0.08,-9.67,-0.18,0.14,-9.80,29
108.81,-0.94,-179.19,-0.02,0.02,-0.02,0.04,-0.09,-0.20,-0.04,0.10,-10.08,-0.16,0.13,-9.80,29
108.87,-1.06,-179.19,-0.00,-0.06,0.05,0.06,0.11,0.20,-0.12,0.25,-9.59,-0.18,0.13,-9.80,29
108.94,-1.19,-179.19,0.04,-0.00,-0.00,0.00,0.07,0.22,-0.20,0.21,-9.57,-0.20,0.13,-9.80,29
109.06,-1.00,-179.44,0.08,0.05,0.00,-0.02,-0.23,-0.04,-0.20,-0.13,-9.84,-0.18,0.09,-9.80,29
109.25,-1.06,-179.63,-0.20,-0.15,-0.15,-0.01,-0.07,0.22,-0.20,-0.01,-9.57,-0.18,0.05,-9.80,29
108.87,-1.44,-178.94,-0.23,-0.04,-0.13,-0.04,0.03,0.33,-0.29,0.21,-9.46,-0.24,0.18,-9.80,29
108.56,-1.37,-178.38,-0.03,0.01,-0.03,0.13,-0.22,-0.11,-0.11,0.05,-9.91,-0.24,0.27,-9.79,29
108.56,-1.44,-178.44,0.01,-0.01,0.00,0.09,-0.15,0.08,-0.15,0.10,-9.71,-0.25,0.26,-9.79,29
108.37,-1.50,-178.31,-0.07,-0.02,-0.09,-0.11,0.10,0.14,-0.32,0.47,-9.81,-0.26,0.29,-9.79,29
108.19,-1.56,-178.19,0.02,-0.00,0.02,-0.01,0.06,0.14,-0.28,0.31,-9.54,-0.26,0.30,-9.79,29
108.25,-1.44,-178.25,0.03,0.09,-0.00,0.14,-0.37,0.22,-0.12,0.06,-9.55,-0.23,0.29,-9.79,29
108.19,-1.06,-178.44,0.04,0.11,-0.02,0.00,0.45,0.04,-0.19,0.72,-9.75,-0.17,0.26,-9.80,29
108.12,-0.81,-178.44,0.03,0.05,0.01,0.16,-0.17,-0.14,0.02,0.08,-9.94,-0.13,0.25,-9.80,29
108.19,-0.75,-178.62,0.02,-0.02,-0.02,0.11,-0.04,-0.01,-0.02,0.18,-9.82,-0.14,0.22,-9.80,29
108.19,-0.88,-178.69,-0.01,-0.05,-0.01,-0.12,-0.06,0.24,-0.29,0.15,-9.55,-0.16,0.22,-9.80,29
108.12,-1.00,-178.56,-0.01,-0.05,-0.04,0.00,0.24,0.19,-0.19,0.48,-9.61,-0.18,0.23,-9.80,29
